procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19684780 312760 4555148    0    0     0     0 49730 118322 14  7 78  0  0
 1  0      0 19684532 312760 4555148    0    0     0     0 49181 111350 14  7 79  0  0
 4  0      0 19684440 312760 4555148    0    0     0    16 49066 114766 15  7 79  0  0
 1  0      0 19681952 312760 4555148    0    0     0     0 49964 128006 14  7 78  0  0
 2  0      0 19679176 312768 4555148    0    0     0    28 50279 124404 14  7 79  0  0
 1  0      0 19678476 312768 4555148    0    0     0     0 49517 118995 14  6 80  0  0
 1  0      0 19679220 312784 4555148    0    0     0    92 49171 113671 14  6 80  0  0
 2  0      0 19680212 312784 4555148    0    0     0     8 49489 112340 14  7 79  0  0
17  0      0 19677012 312784 4555148    0    0     0     0 50714 121369 15  7 78  0  0
 2  0      0 19675320 312784 4555148    0    0     0    40 49931 127297 14  6 79  0  0
 1  0      0 19674340 312784 4555148    0    0     0     0 51176 136772 15  7 78  0  0
 1  0      0 19673908 312792 4555148    0    0     0    16 49773 114206 14  6 79  0  0
 2  0      0 19673964 312792 4555148    0    0     0     0 49366 112932 14  6 80  0  0
 2  0      0 19672708 312792 4555148    0    0     0     8 50189 118874 14  6 80  0  0
 1  0      0 19670280 312792 4555148    0    0     0     0 50975 125740 15  7 78  0  0
 1  0      0 19669508 312792 4555148    0    0     0     0 49958 121458 15  6 79  0  0
 1  0      0 19670200 312792 4555148    0    0     0     0 49057 111617 14  7 79  0  0
 1  0      0 19662784 312800 4555148    0    0     0    16 53608 148991 16  7 77  0  0
 1  0      0 19665676 312800 4555148    0    0     0     0 50513 120975 15  7 78  0  0
17  0      0 19667180 312804 4555164    0    0     0    12 50792 126533 15  7 78  0  0
 1  0      0 19672116 312804 4555164    0    0     0     0 49762 118928 15  7 78  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19671812 312804 4555164    0    0     0     0 49096 110323 14  7 79  0  0
 1  0      0 19672860 312812 4555168    0    0     0    96 49731 113119 15  7 78  0  0
 1  0      0 19672840 312812 4555168    0    0     0     0 50049 119951 15  7 79  0  0
 4  0      0 19670916 312812 4555168    0    0     0    28 50809 140401 14  7 78  0  0
 1  0      0 19669092 312812 4555168    0    0     0    12 50480 122267 15  7 78  0  0
 1  0      0 19670560 312812 4555168    0    0     0     0 49726 112874 15  6 79  0  0
 1  0      0 19661732 312812 4555168    0    0     0     0 49650 116683 15  6 79  0  0
 1  0      0 19661212 312820 4555168    0    0     0    52 49762 118642 15  6 79  0  0
 2  1      0 19650068 315412 4555288    0    0     0 14736 55876 144258 15  7 74  4  0
 1  0      0 19645412 315436 4555232    0    0     0   104 52275 155721 16  7 77  0  0
13  0      0 19650324 315436 4555236    0    0     0     0 51109 137761 14  7 80  0  0
 1  0      0 19650772 315436 4555236    0    0     0     0 50677 126286 15  8 77  0  0
 1  0      0 19649596 315436 4555236    0    0     0    64 49966 120117 14  6 80  0  0
 1  0      0 19656880 315436 4555240    0    0     0     0 50530 125719 15  6 79  0  0
 1  0      0 19659496 315444 4555240    0    0     0    68 50594 121277 15  7 78  0  0
 1  0      0 19657560 315444 4555240    0    0     0     0 49111 112313 14  6 80  0  0
 2  0      0 19654960 315444 4555240    0    0     0     0 49818 112935 15  6 79  0  0
 4  0      0 19651872 315468 4555240    0    0     0   140 50650 127794 15  6 79  0  0
 1  0      0 19653268 315468 4555240    0    0     0     4 50464 130264 15  7 78  0  0
 1  0      0 19650360 315468 4555240    0    0     0    28 50090 119859 15  7 79  0  0
 1  0      0 19651436 315468 4555240    0    0     0     0 49359 111344 14  6 80  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19650728 315468 4555240    0    0     0     0 48869 110629 14  6 80  0  0
 1  0      0 19648924 315468 4555240    0    0     0     0 49692 118132 14  6 80  0  0
 7  0      0 19647588 315476 4555244    0    0     0    76 49587 124245 14  6 80  0  0
 5  0      0 19646364 315476 4555244    0    0     0     0 50108 122044 15  6 79  0  0
 1  0      0 19646020 315476 4555244    0    0     0    60 50096 124122 15  7 77  0  0
 1  0      0 19648380 315476 4555244    0    0     0     0 49269 111115 15  7 79  0  0
 1  0      0 19650392 315476 4555244    0    0     0     0 50180 117952 16  7 77  0  0
11  0      0 19644036 315500 4555232    0    0     0   232 49953 124567 15  6 79  0  0
 6  0      0 19645680 315500 4555232    0    0     0     4 50567 121818 15  7 79  0  0
 1  0      0 19614284 315500 4555232    0    0     0     8 48743 111049 14  6 80  0  0
 1  0      0 19617852 315500 4555232    0    0     0     0 49666 114124 14  7 80  0  0
 4  0      0 19615524 315500 4555232    0    0     0     0 51260 133441 15  8 77  0  0
15  0      0 19614480 315508 4555232    0    0     0    52 50485 125961 15  7 79  0  0
 1  0      0 19638804 315508 4555232    0    0     0     0 50283 119144 16  7 77  0  0
 1  0      0 19638312 315508 4555232    0    0     0     0 49042 112577 15  6 79  0  0
 6  0      0 19599720 315508 4555232    0    0     0     8 48478 108408 14  6 80  0  0
 1  0      0 19610864 315508 4555232    0    0     0     0 49841 119078 14  6 79  0  0
 1  0      0 19611980 315508 4555232    0    0     0    36 49959 124599 14  6 80  0  0
 6  0      0 19614836 315516 4555232    0    0     0    16 49688 121166 13  6 80  0  0
17  0      0 19615284 315516 4555232    0    0     0     0 49742 122277 14  7 79  0  0
 1  0      0 19633028 315516 4555232    0    0     0     0 49484 114133 15  6 79  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19629388 315516 4555236    0    0     0    12 50018 118040 14  6 80  0  0
17  0      0 19627044 315516 4555236    0    0     0     0 49953 124190 15  6 79  0  0
16  0      0 19627976 315532 4555236    0    0     0    76 50099 120201 15  6 79  0  0
 4  0      0 19628768 315532 4555236    0    0     0     0 49529 113954 14  6 80  0  0
19  0      0 19628968 315532 4555236    0    0     0     0 49537 114697 14  6 80  0  0
 1  0      0 19623144 315532 4555996    0    0     0     0 46654 109135 15  6 80  0  0
 1  0      0 19604068 315532 4567116    0    0     0  2280 22080 47008  7  0 93  0  0
 0  2      0 19581188 315536 4578164    0    0     0    36 21685 42942  7  0 93  0  0
 1  0      0 19683688 315540 4585364    0    0     0    48 21230 37364  7  0 93  0  0
 1  0      0 19683048 315540 4585364    0    0     0     0 20529 36925  7  0 93  0  0
 1  0      0 19683736 315540 4585364    0    0     0     0 21163 42360  7  0 93  0  0
 1  0      0 19683420 315540 4585364    0    0     0     0 21545 47036  7  1 93  0  0
 1  0      0 19676644 315540 4585368    0    0     0     0 21355 42821  7  0 93  0  0
 1  0      0 19668356 315548 4585368    0    0     0    24 20665 36990  7  0 93  0  0
 1  0      0 19669844 315548 4585368    0    0     0     0 20702 37146  7  0 93  0  0
 1  0      0 19665184 315548 4585596    0    0     0     0 21372 42535  7  0 93  0  0
 1  0      0 19669824 315552 4585372    0    0     0  4112 21714 47183  7  0 93  0  0
 1  0      0 19663532 315552 4585372    0    0     0     0 21311 42944  7  0 93  0  0
 1  0      0 19656628 315560 4585372    0    0     0   108 20868 37067  7  0 93  0  0
 1  0      0 19649516 315560 4585372    0    0     0     0 20763 36959  7  0 93  0  0
 1  0      0 19641704 315560 4585372    0    0     0     0 21353 42567  7  0 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19639816 315560 4585372    0    0     0 22952 21572 46913  7  0 93  0  0
 1  0      0 19629268 315560 4585372    0    0     0     4 21174 42823  7  0 93  0  0
 1  0      0 19630052 315560 4585372    0    0     0     0 20963 36940  7  0 93  0  0
 2  0      0 19631228 315568 4585364    0    0     0    36 20719 37002  7  0 93  0  0
 1  0      0 19628808 315568 4585372    0    0     0     0 33349 80512 10  3 87  0  0
 1  1      0 19618152 318072 4585452    0    0     0 14128 56167 151677 16  6 73  4  0
11  0      0 19625960 318144 4585432    0    0     0   568 51764 148322 15  6 79  0  0
 1  0      0 19628496 318144 4585432    0    0     0     0 50172 134201 15  7 79  0  0
 1  0      0 19629988 318144 4585432    0    0     0    28 48635 112017 14  6 81  0  0
 4  0      0 19629704 318144 4585432    0    0     0     0 49877 128468 14  7 79  0  0
 1  0      0 19632980 318144 4585432    0    0     0     0 50030 127003 15  7 79  0  0
 1  0      0 19629756 318152 4585432    0    0     0    68 49897 119272 15  6 79  0  0
 1  0      0 19631864 318152 4585432    0    0     0     0 48908 111155 14  6 80  0  0
 1  0      0 19631976 318152 4585432    0    0     0     0 47934 110143 14  6 80  0  0
16  0      0 19635392 318152 4585432    0    0     0     0 49155 117718 14  6 79  0  0
 1  0      0 19633784 318164 4585432    0    0     4    44 49608 123133 14  7 79  0  0
 1  0      0 19634784 318164 4585432    0    0     0    48 49353 118177 15  7 78  0  0
 1  0      0 19631280 318164 4585432    0    0     0     0 49331 112823 15  6 79  0  0
 1  0      0 19630360 318164 4585432    0    0     0     0 50323 125937 15  8 78  0  0
13  0      0 19629860 318164 4585432    0    0     0     0 49425 117848 15  7 79  0  0
 1  0      0 19629528 318172 4585436    0    0     0   220 50516 125153 15  7 78  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0      0 19629296 318172 4585436    0    0     0     0 50057 119684 15  6 79  0  0
 1  0      0 19631164 318172 4585440    0    0     0     0 49479 113917 14  7 79  0  0
 1  0      0 19628096 318172 4585440    0    0     0     0 49158 112372 15  7 78  0  0
 3  0      0 19626996 318172 4585456    0    0     0     0 49768 116762 15  7 79  0  0
 5  0      0 19624576 318180 4585456    0    0     0    84 50604 132068 14  7 78  0  0
 1  0      0 19624516 318180 4585456    0    0     0    12 50077 122899 15  7 78  0  0
 1  0      0 19623268 318180 4585460    0    0     0     0 49283 114030 15  7 78  0  0
 6  0      0 19624016 318180 4585460    0    0     0     0 48747 109676 15  6 79  0  0
 1  0      0 19622448 318180 4585460    0    0     0     0 49345 118088 13  6 81  0  0
 1  0      0 19620356 318180 4585460    0    0     0    12 49827 121342 15  7 78  0  0
 1  0      0 19620184 318188 4585460    0    0     0    72 49220 118110 14  7 79  0  0
16  0      0 19622472 318188 4585460    0    0     0     0 48811 113063 14  5 81  0  0
 4  0      0 19619276 318188 4585460    0    0     0     0 49205 114016 14  6 80  0  0
 3  0      0 19616712 318188 4585464    0    0     0     0 49655 130520 14  7 79  0  0
 1  0      0 19615100 318188 4585464    0    0     0     0 50369 124883 15  7 78  0  0
 1  0      0 19614968 318196 4585464    0    0     0    88 49500 117379 14  6 80  0  0
 1  0      0 19615920 318196 4585464    0    0     0    12 49278 112074 15  6 79  0  0
 1  0      0 19617084 318196 4585464    0    0     0     0 48747 110072 15  6 78  0  0
 1  0      0 19611948 318196 4585464    0    0     0     0 49032 117329 15  6 79  0  0
 1  0      0 19609336 318196 4585464    0    0     0     0 50005 123735 15  7 78  0  0
 7  0      0 19610456 318196 4585464    0    0     0     0 49639 121565 14  6 80  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 19606976 318204 4585464    0    0     0    28 49481 121530 15  7 78  0  0
 2  0      0 19607568 318204 4585464    0    0     0     8 49508 114278 15  6 79  0  0
16  0      0 19606800 318204 4585464    0    0     0     0 50067 121289 14  7 79  0  0
 1  0      0 19606704 318204 4585464    0    0     0     0 50318 123301 15  7 79  0  0
 1  0      0 19606532 318204 4585464    0    0     0     8 49244 116833 14  7 79  0  0
 1  0      0 19606552 318212 4585464    0    0     0    28 49269 111787 15  7 77  0  0
 2  0      0 19605680 318212 4585464    0    0     0     0 48485 111071 15  6 79  0  0
 1  0      0 19600444 318212 4585464    0    0     0     8 49179 116037 16  7 78  0  0
 1  0      0 19599356 318212 4585464    0    0     0     0 51251 140071 15  8 77  0  0
 2  0      0 19600288 318212 4585464    0    0     0     0 49382 117805 15  7 79  0  0
 2  0      0 19600292 318212 4585464    0    0     0     0 49449 113625 15  7 79  0  0
 1  0      0 19599344 318220 4585464    0    0     0    16 49424 112524 15  7 79  0  0
 2  0      0 19595224 318220 4585464    0    0     0     8 49610 116652 15  7 79  0  0
 1  0      0 19594576 318220 4585464    0    0     0     0 50172 124345 15  7 79  0  0
 1  0      0 19593392 318220 4585464    0    0     0     0 49599 119145 14  7 79  0  0
 4  0      0 19595340 318220 4585464    0    0     0     0 48659 111410 14  6 80  0  0
 1  0      0 19593464 318228 4585464    0    0     0    20 49686 125219 14  7 79  0  0
 3  0      0 19590692 318228 4585464    0    0     0     0 49484 118606 14  6 79  0  0
 2  0      0 19591268 318228 4585464    0    0     0     8 50364 125249 14  6 80  0  0
 1  0      0 19589008 318228 4585464    0    0     0     4 49824 118530 14  7 79  0  0
 1  0      0 19590964 318228 4585464    0    0     0     0 49303 113285 14  6 79  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19591084 318236 4585464    0    0     0    32 49212 111851 14  6 79  0  0
 1  0      0 19587044 318236 4585468    0    0     0     0 49594 118218 14  6 80  0  0
 1  1      0 19568584 320724 4587332    0    0     0 14076 55593 145347 17  6 72  4  0
 7  0      0 19577280 320820 4585548    0    0     0   604 52204 161753 15  8 77  0  0
 1  0      0 19580936 320820 4585564    0    0     0     0 50605 132336 15  6 79  0  0
 1  0      0 19584304 320820 4585564    0    0     0    32 48722 110638 15  6 79  0  0
 5  0      0 19580868 320820 4585564    0    0     0     0 48601 113638 14  6 80  0  0
 1  0      0 19585860 320820 4585564    0    0     0     0 49929 123257 15  7 79  0  0
 1  0      0 19581668 320828 4585568    0    0     0    80 49248 117438 14  7 79  0  0
 2  0      0 19585796 320828 4585568    0    0     0   116 48507 111938 15  6 79  0  0
 5  0      0 19584684 320828 4585568    0    0     0     0 48912 111282 14  6 80  0  0
 2  0      0 19583328 320828 4585568    0    0     0     0 48647 109821 15  7 78  0  0
 4  0      0 19580044 320828 4585568    0    0     0     0 50712 134990 15  7 78  0  0
 1  0      0 19580912 320828 4585568    0    0     0    60 49632 124919 15  7 78  0  0
 1  0      0 19579956 320836 4585572    0    0     0    24 48522 110749 15  7 79  0  0
 2  0      0 19579860 320836 4585572    0    0     0     0 48827 111298 14  6 79  0  0
11  0      0 19578524 320836 4585572    0    0     0     0 49355 109962 15  6 78  0  0
17  0      0 19576416 320836 4585572    0    0     0     0 47887 113306 14  6 80  0  0
 1  0      0 19575972 320836 4585572    0    0     0    40 49582 117202 16  7 77  0  0
 1  0      0 19577124 320844 4585572    0    0     0   120 48815 110578 14  7 79  0  0
 1  0      0 19573532 320844 4585572    0    0     0     0 48841 110982 14  6 80  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 19574932 320844 4585572    0    0     0     0 48648 110121 14  6 79  0  0
20  0      0 19568460 320844 4585572    0    0     0     4 50392 132787 14  7 78  0  0
 1  0      0 19568248 320844 4585572    0    0     0     0 49960 128284 14  8 78  0  0
 1  0      0 19570724 320844 4585572    0    0     0     8 49379 113154 15  6 79  0  0
 1  0      0 19569876 320852 4585572    0    0     0    60 49205 112351 15  6 79  0  0
 9  0      0 19567068 320852 4585572    0    0     0     0 48723 110856 14  6 81  0  0
18  0      0 19564876 320852 4585572    0    0     0     0 50209 127661 15  7 79  0  0
 1  0      0 19561072 320852 4585572    0    0     0     0 49978 119131 15  7 79  0  0
 1  0      0 19565408 320852 4585572    0    0     0     0 48783 111905 14  6 80  0  0
 2  0      0 19582424 320860 4585460    0    0     0    68 48674 111874 14  5 81  0  0
 4  0      0 19583704 320860 4585460    0    0     0     0 48495 112940 14  6 79  0  0
 1  0      0 19578424 320860 4585460    0    0     0     0 49913 134772 14  7 79  0  0
 2  0      0 19581332 320860 4585460    0    0     0     0 48984 116378 15  7 79  0  0
 1  0      0 19582052 320860 4585588    0    0     0     0 48403 111326 14  6 80  0  0
 1  0      0 19581916 320860 4585588    0    0     0    12 48858 109875 15  7 79  0  0
 1  0      0 19576224 320868 4585588    0    0     0    16 48740 110575 14  6 80  0  0
 1  0      0 19573476 320876 4585588    0    0     0    56 50056 129458 14  7 79  0  0
 1  0      0 19575508 320876 4585592    0    0     0     0 49662 116535 15  8 77  0  0
 1  0      0 19574760 320876 4585592    0    0     0     0 49085 112518 15  6 79  0  0
 2  0      0 19573344 320876 4585592    0    0     0     0 48857 112017 15  6 79  0  0
 1  0      0 19573688 320876 4585592    0    0     0    28 49573 122647 16  8 76  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19568784 320884 4585592    0    0     0    36 50264 129763 15  7 78  0  0
 4  0      0 19570136 320884 4585592    0    0     0     0 49838 117773 15  7 78  0  0
 1  0      0 19571648 320884 4585592    0    0     0     0 48916 112506 14  6 79  0  0
17  0      0 19569900 320884 4585592    0    0     0     0 48886 110500 15  7 79  0  0
 1  0      0 19566132 320884 4585596    0    0     0     0 49195 110611 15  7 78  0  0
 2  0      0 19563316 320884 4585596    0    0     0    28 50205 128832 15  6 79  0  0
 1  0      0 19565084 320892 4585596    0    0     0    28 48872 115793 15  6 79  0  0
 1  0      0 19563564 320892 4585596    0    0     0     0 48541 110541 14  6 79  0  0
 4  0      0 19565784 320892 4585596    0    0     0     0 49184 119961 14  7 78  0  0
 1  0      0 19560292 320892 4585596    0    0     0     0 48703 111159 15  7 78  0  0
 1  0      0 19559228 320892 4585596    0    0     0     8 50055 128929 14  6 79  0  0
 1  0      0 19561116 320900 4585596    0    0     0    28 49565 116272 15  6 79  0  0
 1  0      0 19562768 320900 4585596    0    0     0     0 49036 111938 14  6 80  0  0
 1  0      0 19562720 320900 4585596    0    0     0     0 48802 108748 15  7 78  0  0
 1  0      0 19558860 320900 4585596    0    0     0     0 48828 109737 15  6 79  0  0
 2  0      0 19559512 320900 4585596    0    0     0     0 50186 130409 14  6 80  0  0
 1  0      0 19559152 320900 4585600    0    0     0    16 48632 116201 14  6 79  0  0
 4  0      0 19556964 320908 4585600    0    0     0    44 48572 115486 15  7 78  0  0
 1  0      0 19557860 320908 4585600    0    0     0     0 49202 115685 15  7 78  0  0
 1  0      0 19558012 320908 4585600    0    0     0     0 48660 112626 14  5 81  0  0
 1  1      0 19539344 323388 4585696    0    0     0 13864 56291 149952 17  8 71  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19542588 323484 4585668    0    0     0   708 51603 147958 15  7 78  0  0
 1  0      0 19542260 323484 4585684    0    0     0    24 50724 133780 16  7 77  0  0
 1  0      0 19549936 323484 4585684    0    0     0     0 48782 110462 15  6 78  0  0
 3  0      0 19552724 323484 4585684    0    0     0     0 48734 111808 15  7 79  0  0
 2  0      0 19548928 323484 4585684    0    0     0     0 51110 132132 16  7 77  0  0
16  0      0 19551468 323492 4585684    0    0     0    88 50045 118510 15  7 78  0  0
 1  0      0 19548852 323492 4585684    0    0     0     0 49808 123714 14  7 78  0  0
 1  0      0 19548496 323492 4585684    0    0     0     0 49552 114950 15  7 78  0  0
 1  0      0 19547092 323492 4585684    0    0     0     0 49366 113663 15  6 79  0  0
 1  0      0 19545896 323492 4585684    0    0     0     0 50318 129171 14  7 79  0  0
 1  0      0 19548424 323492 4585684    0    0     0    72 50004 120616 15  6 79  0  0
 3  0      0 19541812 323500 4585684    0    0     0    20 49330 114017 14  7 79  0  0
 1  0      0 19546208 323500 4585688    0    0     0     4 49164 115549 14  6 80  0  0
 1  0      0 19542060 323500 4585688    0    0     0     0 50135 126744 15  8 77  0  0
 1  0      0 19541272 323500 4585688    0    0     0     0 50809 130312 15  7 78  0  0
 1  0      0 19542492 323500 4585688    0    0     0    24 50317 120512 14  6 79  0  0
 1  0      0 19543872 323508 4585688    0    0     0    64 49433 114004 15  6 80  0  0
 2  0      0 19541444 323508 4585688    0    0     0     0 49294 112689 14  6 79  0  0
 1  0      0 19541936 323508 4585688    0    0     0     0 49623 114392 15  6 79  0  0
 1  0      0 19536336 323508 4585688    0    0     0     0 50272 129963 15  6 79  0  0
13  0      0 19535700 323508 4585688    0    0     0     4 50093 130815 14  7 79  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19534868 323516 4585688    0    0     0    68 49456 114550 14  6 79  0  0
 2  0      0 19536712 323516 4585688    0    0     0     0 49548 113750 14  6 80  0  0
 1  0      0 19535540 323516 4585688    0    0     0     0 49104 112960 14  6 80  0  0
 1  0      0 19531628 323516 4585688    0    0     0     0 50987 130666 15  7 79  0  0
17  0      0 19531256 323516 4585688    0    0     0     0 49737 117580 14  6 79  0  0
 1  0      0 19531076 323516 4585692    0    0     0    44 49139 111329 14  6 80  0  0
 4  0      0 19530968 323524 4585692    0    0     0    28 49728 114106 15  6 79  0  0
 2  0      0 19525840 323524 4585692    0    0     0     0 50466 126540 16  8 76  0  0
 2  0      0 19524084 323524 4585692    0    0     0     0 51510 132816 15  7 77  0  0
 1  0      0 19525172 323524 4585692    0    0     0     0 50073 119135 15  7 79  0  0
 1  0      0 19525876 323524 4585692    0    0     0     0 49570 112711 15  6 78  0  0
 1  0      0 19525776 323532 4585692    0    0     0    36 49899 114060 15  7 78  0  0
 1  0      0 19527504 323532 4585692    0    0     0     0 49393 112754 15  7 79  0  0
 4  0      0 19523736 323532 4585692    0    0     0     0 50873 136206 15  8 78  0  0
16  0      0 19519508 323532 4585692    0    0     0     0 50859 131151 15  7 78  0  0
 1  0      0 19402096 323532 4585692    0    0     0     0 47868 110628 14  7 79  0  0
16  0      0 19407960 323532 4585692    0    0     0    12 49419 115665 14  6 80  0  0
 1  0      0 19415596 323548 4585696    0    0     0    72 49175 112259 14  6 80  0  0
 1  0      0 19420320 323548 4585696    0    0     0     0 51171 132472 15  7 78  0  0
 2  0      0 19436824 323548 4585696    0    0     0     0 50043 119808 15  7 79  0  0
 1  0      0 19517764 323548 4585696    0    0     0     0 49372 114136 14  6 79  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19516692 323548 4585696    0    0     0     0 50163 125281 15  7 78  0  0
 1  0      0 19515516 323556 4585700    0    0     0   136 49895 114241 15  6 79  0  0
17  0      0 19513024 323556 4585700    0    0     0     8 51692 133333 16  7 77  0  0
 1  0      0 19512424 323556 4585700    0    0     0     0 50010 119313 15  6 79  0  0
 1  0      0 19512744 323556 4585700    0    0     0     0 49223 111879 14  6 80  0  0
 5  0      0 19512352 323556 4585700    0    0     0     0 49337 111754 14  6 80  0  0
 1  0      0 19466116 323556 4585700    0    0     0     0 47547 108346 14  6 80  0  0
 4  0      0 19467800 323564 4585704    0    0     0    16 51396 136441 15  7 78  0  0
 8  0      0 19472724 323564 4585704    0    0     0    12 50089 126229 14  7 78  0  0
17  0      0 19475336 323564 4585704    0    0     0     0 48911 110259 15  7 78  0  0
 1  0      0 19506220 323564 4585704    0    0     0     0 48860 110378 14  6 79  0  0
17  0      0 19503012 323564 4585704    0    0     0     0 49260 113367 14  6 80  0  0
 8  0      0 19499700 323572 4585704    0    0     0    32 50924 131029 14  6 79  0  0
 1  0      0 19501300 323572 4585704    0    0     0    12 50372 119551 16  7 78  0  0
 1  0      0 19503700 323572 4585704    0    0     0     0 49503 113806 15  7 78  0  0
17  0      0 19500772 323572 4585704    0    0     0     0 50275 125622 15  8 77  0  0
 2  0      0 19498840 323572 4585704    0    0     0     0 49522 112959 15  7 78  0  0
11  1      0 19487252 325980 4585760    0    0     0 13584 56168 148679 17  7 72  4  0
 1  0      0 19488184 326148 4585764    0    0     0  1100 52259 148733 16  7 77  0  0
 1  0      0 19491968 326156 4585780    0    0     0    92 50908 133193 15  6 79  0  0
 1  0      0 19492936 326156 4585780    0    0     0     0 49488 112073 15  7 79  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0      0 19497236 326156 4585780    0    0     0     0 49978 114882 15  7 78  0  0
 4  0      0 19496004 326156 4585780    0    0     0    84 51190 136188 15  7 77  0  0
17  0      0 19497652 326156 4585780    0    0     0     0 50625 129620 15  8 77  0  0
16  0      0 19498032 326156 4585780    0    0     0     0 48911 112748 13  6 81  0  0
 1  0      0 19497340 326164 4586292    0    0     0    16 49123 112765 14  6 80  0  0
 6  0      0 19495848 326164 4586036    0    0     0     0 49477 112208 14  7 79  0  0
 1  0      0 19493764 326164 4586036    0    0     0     0 51155 133088 15  7 79  0  0
17  0      0 19494124 326164 4586040    0    0     0     0 49889 118041 14  6 79  0  0
 1  0      0 19478208 326164 4594940    0    0     0  4172 25100 45108  8  1 91  0  0
 1  0      0 19459952 326172 4606208    0    0     0    52 21270 37144  7  0 93  0  0
 1  0      0 19560564 326172 4615740    0    0     0     0 21214 37094  7  0 93  0  0
 1  0      0 19567048 326172 4616060    0    0     0     0 22257 55423  7  1 93  0  0
 1  0      0 19573588 326172 4616060    0    0     0     0 20947 42011  7  0 93  0  0
 2  0      0 19573792 326172 4616060    0    0     0     0 20843 37893  7  0 93  0  0
 1  0      0 19566344 326180 4616060    0    0     0    64 20983 38112  7  0 93  0  0
 1  0      0 19574780 326180 4616060    0    0     0     0 20791 37865  7  0 93  0  0
 1  0      0 19565192 326180 4616060    0    0     0     0 21492 47118  7  0 93  0  0
 1  0      0 19564176 326180 4616060    0    0     0     4 21197 42038  7  0 93  0  0
 1  0      0 19558324 326180 4616060    0    0     0  8200 20965 37817  7  0 93  0  0
 1  0      0 19542724 326180 4616064    0    0     0     0 20833 37820  7  0 93  0  0
 1  0      0 19542484 326188 4616064    0    0     0    64 20819 37946  7  0 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19534132 326188 4616064    0    0     0     0 20650 37953  7  0 93  0  0
 1  0      0 19525412 326188 4616064    0    0     0     0 20664 37725  7  0 93  0  0
 1  0      0 19524996 326188 4616064    0    0     0 16880 20779 37786  7  0 93  0  0
 1  0      0 19517244 326188 4616068    0    0     0     0 20683 37778  7  0 93  0  0
 1  0      0 19509388 326196 4616068    0    0     0    88 20751 37774  7  0 93  0  0
 1  0      0 19500976 326196 4616068    0    0     0     0 20920 37965  7  0 93  0  0
16  0      0 19501940 326196 4616068    0    0     0     0 26598 61755  8  2 90  0  0
 2  0      0 19509288 326196 4616068    0    0     0     0 50681 126433 16  7 78  0  0
 1  0      0 19508748 326196 4616068    0    0     0     0 50030 117944 15  6 79  0  0
 1  0      0 19508444 326196 4616068    0    0     0     0 49341 111427 14  7 79  0  0
 1  0      0 19510328 326204 4616068    0    0     0    16 49608 114608 14  7 79  0  0
 1  0      0 19508356 326204 4616068    0    0     0     0 49038 113464 14  6 80  0  0
