# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      6     34      -      8      2      0      0      0      0    405    210   3592     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3592     63      0 
    0      6     34      -     26      9      0      0      0      0    405    210   3592     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3592     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3592     63      0 
    0      6     34      -     18      7      0      0      0      0    405    210   3592     63      0 
    0      6     34      -      8      2      0      0      0      0    405    210   3592     63      0 
    0      6     34      -     24      8      0      0      0      0    405    210   3592     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3592     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3592     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3592     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3592     63      0 
    0      6     34      -     19      9      0      0      0      0    405    210   3592     63      0 
    0      6     34      -     19      6      0      0      0      0    405    210   3592     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3592     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3592     63      0 
    0      6     34      -      3      1      0      0      0      0    405    210   3592     63      0 
    0      6     34      -     12      4      0      0      0      0    405    210   3592     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3592     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3592     63      0 
    0      6     34      -     20      7      0      0      0      0    405    210   3592     63      0 
    0      6     34      -     17      7      0      0      0      0    405    210   3592     63      0 
    0      6     34      -      9      2      0      0      0      0    405    210   3592     63      0 
    0      6     34      -      8      1      0      0      0      0    405    210   3592     63      0 
